sample,model,condition,words,meanings,response,accuracy,memory_size
2979,might,3,p,P,P,1,9.5
2979,might,3,q,Q,D,0,9.5
2979,might,3,r,R,R,1,9.5
2980,might,3,a,A,A,1,9.5
2980,might,3,b,B,P,0,9.5
2980,might,3,c,C,C,1,9.5
2980,might,3,d,D,D,1,9.5
2980,might,3,e,E,B,0,9.5
2980,might,3,f,F,H,0,9.5
2980,might,3,g,G,G,1,9.5
2980,might,3,h,H,B,0,9.5
2980,might,3,i,I,R,0,9.5
2980,might,3,j,J,K,0,9.5
2980,might,3,k,K,C,0,9.5
2980,might,3,l,L,P,0,9.5
2980,might,3,m,M,D,0,9.5
2980,might,3,n,N,N,1,9.5
2980,might,3,o,O,Q,0,9.5
2980,might,3,p,P,P,1,9.5
2980,might,3,q,Q,Q,1,9.5
2980,might,3,r,R,R,1,9.5
2981,might,3,a,A,A,1,9.5
2981,might,3,b,B,J,0,9.5
2981,might,3,c,C,C,1,9.5
2981,might,3,d,D,D,1,9.5
2981,might,3,e,E,E,1,9.5
2981,might,3,f,F,N,0,9.5
2981,might,3,g,G,G,1,9.5
2981,might,3,h,H,H,1,9.5
2981,might,3,i,I,O,0,9.5
2981,might,3,j,J,J,1,9.5
2981,might,3,k,K,Q,0,9.5
2981,might,3,l,L,L,1,9.5
2981,might,3,m,M,M,1,9.5
2981,might,3,n,N,N,1,9.5
2981,might,3,o,O,O,1,9.5
2981,might,3,p,P,P,1,9.5
2981,might,3,q,Q,Q,1,9.5
2981,might,3,r,R,R,1,9.5
2982,might,3,a,A,A,1,9.5
2982,might,3,b,B,D,0,9.5
2982,might,3,c,C,C,1,9.5
2982,might,3,d,D,D,1,9.5
2982,might,3,e,E,E,1,9.5
2982,might,3,f,F,F,1,9.5
2982,might,3,g,G,G,1,9.5
2982,might,3,h,H,P,0,9.5
2982,might,3,i,I,I,1,9.5
2982,might,3,j,J,J,1,9.5
2982,might,3,k,K,L,0,9.5
2982,might,3,l,L,K,0,9.5
2982,might,3,m,M,M,1,9.5
2982,might,3,n,N,B,0,9.5
2982,might,3,o,O,O,1,9.5
2982,might,3,p,P,O,0,9.5
2982,might,3,q,Q,Q,1,9.5
2982,might,3,r,R,R,1,9.5
2983,might,3,a,A,A,1,9.5
2983,might,3,b,B,B,1,9.5
2983,might,3,c,C,C,1,9.5
2983,might,3,d,D,D,1,9.5
2983,might,3,e,E,E,1,9.5
2983,might,3,f,F,J,0,9.5
2983,might,3,g,G,G,1,9.5
2983,might,3,h,H,H,1,9.5
2983,might,3,i,I,I,1,9.5
2983,might,3,j,J,H,0,9.5
2983,might,3,k,K,K,1,9.5
2983,might,3,l,L,L,1,9.5
2983,might,3,m,M,J,0,9.5
2983,might,3,n,N,N,1,9.5
2983,might,3,o,O,O,1,9.5
2983,might,3,p,P,P,1,9.5
2983,might,3,q,Q,Q,1,9.5
2983,might,3,r,R,R,1,9.5
2984,might,3,a,A,A,1,9.5
2984,might,3,b,B,B,1,9.5
2984,might,3,c,C,C,1,9.5
2984,might,3,d,D,D,1,9.5
2984,might,3,e,E,E,1,9.5
2984,might,3,f,F,F,1,9.5
2984,might,3,g,G,G,1,9.5
2984,might,3,h,H,P,0,9.5
2984,might,3,i,I,N,0,9.5
2984,might,3,j,J,J,1,9.5
2984,might,3,k,K,K,1,9.5
2984,might,3,l,L,L,1,9.5
2984,might,3,m,M,M,1,9.5
2984,might,3,n,N,R,0,9.5
2984,might,3,o,O,O,1,9.5
2984,might,3,p,P,P,1,9.5
2984,might,3,q,Q,Q,1,9.5
2984,might,3,r,R,F,0,9.5
2985,might,3,a,A,O,0,9.5
2985,might,3,b,B,H,0,9.5
2985,might,3,c,C,C,1,9.5
2985,might,3,d,D,D,1,9.5
2985,might,3,e,E,E,1,9.5
2985,might,3,f,F,P,0,9.5
2985,might,3,g,G,G,1,9.5
2985,might,3,h,H,L,0,9.5
2985,might,3,i,I,I,1,9.5
2985,might,3,j,J,J,1,9.5
2985,might,3,k,K,J,0,9.5
2985,might,3,l,L,A,0,9.5
2985,might,3,m,M,J,0,9.5
2985,might,3,n,N,R,0,9.5
2985,might,3,o,O,O,1,9.5
2985,might,3,p,P,P,1,9.5
2985,might,3,q,Q,B,0,9.5
2985,might,3,r,R,R,1,9.5
2986,might,3,a,A,A,1,9.5
2986,might,3,b,B,B,1,9.5
2986,might,3,c,C,C,1,9.5
2986,might,3,d,D,P,0,9.5
2986,might,3,e,E,E,1,9.5
2986,might,3,f,F,F,1,9.5
2986,might,3,g,G,G,1,9.5
2986,might,3,h,H,H,1,9.5
2986,might,3,i,I,I,1,9.5
2986,might,3,j,J,K,0,9.5
2986,might,3,k,K,P,0,9.5
2986,might,3,l,L,L,1,9.5
2986,might,3,m,M,A,0,9.5
2986,might,3,n,N,N,1,9.5
2986,might,3,o,O,O,1,9.5
2986,might,3,p,P,P,1,9.5
2986,might,3,q,Q,M,0,9.5
2986,might,3,r,R,R,1,9.5
2987,might,3,a,A,A,1,9.5
2987,might,3,b,B,B,1,9.5
2987,might,3,c,C,Q,0,9.5
2987,might,3,d,D,D,1,9.5
2987,might,3,e,E,G,0,9.5
2987,might,3,f,F,F,1,9.5
2987,might,3,g,G,D,0,9.5
2987,might,3,h,H,H,1,9.5
2987,might,3,i,I,I,1,9.5
2987,might,3,j,J,J,1,9.5
2987,might,3,k,K,A,0,9.5
2987,might,3,l,L,L,1,9.5
2987,might,3,m,M,M,1,9.5
2987,might,3,n,N,N,1,9.5
2987,might,3,o,O,O,1,9.5
2987,might,3,p,P,P,1,9.5
2987,might,3,q,Q,Q,1,9.5
2987,might,3,r,R,R,1,9.5
2988,might,3,a,A,D,0,9.5
2988,might,3,b,B,B,1,9.5
2988,might,3,c,C,C,1,9.5
2988,might,3,d,D,B,0,9.5
2988,might,3,e,E,E,1,9.5
2988,might,3,f,F,F,1,9.5
2988,might,3,g,G,G,1,9.5
2988,might,3,h,H,H,1,9.5
2988,might,3,i,I,I,1,9.5
2988,might,3,j,J,M,0,9.5
2988,might,3,k,K,K,1,9.5
2988,might,3,l,L,L,1,9.5
2988,might,3,m,M,M,1,9.5
2988,might,3,n,N,N,1,9.5
2988,might,3,o,O,I,0,9.5
2988,might,3,p,P,P,1,9.5
2988,might,3,q,Q,Q,1,9.5
2988,might,3,r,R,B,0,9.5
2989,might,3,a,A,O,0,9.5
2989,might,3,b,B,K,0,9.5
2989,might,3,c,C,C,1,9.5
2989,might,3,d,D,L,0,9.5
2989,might,3,e,E,E,1,9.5
2989,might,3,f,F,C,0,9.5
2989,might,3,g,G,B,0,9.5
2989,might,3,h,H,M,0,9.5
2989,might,3,i,I,L,0,9.5
2989,might,3,j,J,K,0,9.5
2989,might,3,k,K,K,1,9.5
2989,might,3,l,L,L,1,9.5
2989,might,3,m,M,P,0,9.5
2989,might,3,n,N,R,0,9.5
2989,might,3,o,O,O,1,9.5
2989,might,3,p,P,P,1,9.5
2989,might,3,q,Q,P,0,9.5
2989,might,3,r,R,P,0,9.5
2990,might,3,a,A,A,1,9.5
2990,might,3,b,B,H,0,9.5
2990,might,3,c,C,M,0,9.5
2990,might,3,d,D,C,0,9.5
2990,might,3,e,E,E,1,9.5
2990,might,3,f,F,F,1,9.5
2990,might,3,g,G,G,1,9.5
2990,might,3,h,H,G,0,9.5
2990,might,3,i,I,A,0,9.5
2990,might,3,j,J,J,1,9.5
2990,might,3,k,K,O,0,9.5
2990,might,3,l,L,L,1,9.5
2990,might,3,m,M,M,1,9.5
2990,might,3,n,N,N,1,9.5
2990,might,3,o,O,M,0,9.5
2990,might,3,p,P,O,0,9.5
2990,might,3,q,Q,A,0,9.5
2990,might,3,r,R,R,1,9.5
2991,might,3,a,A,F,0,9.5
2991,might,3,b,B,B,1,9.5
2991,might,3,c,C,C,1,9.5
2991,might,3,d,D,B,0,9.5
2991,might,3,e,E,E,1,9.5
2991,might,3,f,F,G,0,9.5
2991,might,3,g,G,P,0,9.5
2991,might,3,h,H,H,1,9.5
2991,might,3,i,I,Q,0,9.5
2991,might,3,j,J,J,1,9.5
2991,might,3,k,K,Q,0,9.5
2991,might,3,l,L,L,1,9.5
2991,might,3,m,M,K,0,9.5
2991,might,3,n,N,N,1,9.5
2991,might,3,o,O,E,0,9.5
2991,might,3,p,P,B,0,9.5
2991,might,3,q,Q,Q,1,9.5
2991,might,3,r,R,R,1,9.5
2992,might,3,a,A,A,1,9.5
2992,might,3,b,B,B,1,9.5
2992,might,3,c,C,D,0,9.5
2992,might,3,d,D,D,1,9.5
2992,might,3,e,E,E,1,9.5
2992,might,3,f,F,F,1,9.5
2992,might,3,g,G,G,1,9.5
2992,might,3,h,H,A,0,9.5
2992,might,3,i,I,I,1,9.5
2992,might,3,j,J,J,1,9.5
2992,might,3,k,K,K,1,9.5
2992,might,3,l,L,L,1,9.5
2992,might,3,m,M,M,1,9.5
2992,might,3,n,N,N,1,9.5
2992,might,3,o,O,O,1,9.5
2992,might,3,p,P,P,1,9.5
2992,might,3,q,Q,Q,1,9.5
2992,might,3,r,R,M,0,9.5
2993,might,3,a,A,A,1,9.5
2993,might,3,b,B,F,0,9.5
2993,might,3,c,C,C,1,9.5
2993,might,3,d,D,D,1,9.5
2993,might,3,e,E,E,1,9.5
2993,might,3,f,F,F,1,9.5
2993,might,3,g,G,G,1,9.5
2993,might,3,h,H,H,1,9.5
2993,might,3,i,I,I,1,9.5
2993,might,3,j,J,I,0,9.5
2993,might,3,k,K,D,0,9.5
2993,might,3,l,L,L,1,9.5
2993,might,3,m,M,R,0,9.5
2993,might,3,n,N,P,0,9.5
2993,might,3,o,O,O,1,9.5
2993,might,3,p,P,P,1,9.5
2993,might,3,q,Q,Q,1,9.5
2993,might,3,r,R,R,1,9.5
2994,might,3,a,A,A,1,9.5
2994,might,3,b,B,B,1,9.5
2994,might,3,c,C,F,0,9.5
2994,might,3,d,D,D,1,9.5
2994,might,3,e,E,E,1,9.5
2994,might,3,f,F,F,1,9.5
2994,might,3,g,G,D,0,9.5
2994,might,3,h,H,H,1,9.5
2994,might,3,i,I,I,1,9.5
2994,might,3,j,J,J,1,9.5
2994,might,3,k,K,H,0,9.5
2994,might,3,l,L,L,1,9.5
2994,might,3,m,M,M,1,9.5
2994,might,3,n,N,P,0,9.5
2994,might,3,o,O,H,0,9.5
2994,might,3,p,P,P,1,9.5
2994,might,3,q,Q,Q,1,9.5
2994,might,3,r,R,E,0,9.5
2995,might,3,a,A,G,0,9.5
2995,might,3,b,B,B,1,9.5
2995,might,3,c,C,B,0,9.5
2995,might,3,d,D,D,1,9.5
2995,might,3,e,E,E,1,9.5
2995,might,3,f,F,D,0,9.5
2995,might,3,g,G,G,1,9.5
2995,might,3,h,H,C,0,9.5
2995,might,3,i,I,C,0,9.5
2995,might,3,j,J,J,1,9.5
2995,might,3,k,K,K,1,9.5
2995,might,3,l,L,N,0,9.5
2995,might,3,m,M,K,0,9.5
2995,might,3,n,N,J,0,9.5
2995,might,3,o,O,R,0,9.5
2995,might,3,p,P,N,0,9.5
2995,might,3,q,Q,Q,1,9.5
2995,might,3,r,R,R,1,9.5
2996,might,3,a,A,L,0,9.5
2996,might,3,b,B,B,1,9.5
2996,might,3,c,C,C,1,9.5
2996,might,3,d,D,Q,0,9.5
2996,might,3,e,E,E,1,9.5
2996,might,3,f,F,F,1,9.5
2996,might,3,g,G,G,1,9.5
2996,might,3,h,H,H,1,9.5
2996,might,3,i,I,I,1,9.5
2996,might,3,j,J,J,1,9.5
2996,might,3,k,K,N,0,9.5
2996,might,3,l,L,L,1,9.5
2996,might,3,m,M,M,1,9.5
2996,might,3,n,N,N,1,9.5
2996,might,3,o,O,O,1,9.5
2996,might,3,p,P,P,1,9.5
2996,might,3,q,Q,E,0,9.5
2996,might,3,r,R,Q,0,9.5
2997,might,3,a,A,A,1,9.5
2997,might,3,b,B,B,1,9.5
2997,might,3,c,C,C,1,9.5
2997,might,3,d,D,A,0,9.5
2997,might,3,e,E,E,1,9.5
2997,might,3,f,F,F,1,9.5
2997,might,3,g,G,G,1,9.5
2997,might,3,h,H,A,0,9.5
2997,might,3,i,I,K,0,9.5
2997,might,3,j,J,J,1,9.5
2997,might,3,k,K,L,0,9.5
2997,might,3,l,L,L,1,9.5
2997,might,3,m,M,M,1,9.5
2997,might,3,n,N,N,1,9.5
2997,might,3,o,O,O,1,9.5
2997,might,3,p,P,P,1,9.5
2997,might,3,q,Q,Q,1,9.5
2997,might,3,r,R,R,1,9.5
2998,might,3,a,A,A,1,9.5
2998,might,3,b,B,P,0,9.5
2998,might,3,c,C,C,1,9.5
2998,might,3,d,D,Q,0,9.5
2998,might,3,e,E,E,1,9.5
2998,might,3,f,F,F,1,9.5
2998,might,3,g,G,G,1,9.5
2998,might,3,h,H,G,0,9.5
2998,might,3,i,I,I,1,9.5
2998,might,3,j,J,J,1,9.5
2998,might,3,k,K,D,0,9.5
2998,might,3,l,L,L,1,9.5
2998,might,3,m,M,M,1,9.5
2998,might,3,n,N,N,1,9.5
2998,might,3,o,O,O,1,9.5
2998,might,3,p,P,R,0,9.5
2998,might,3,q,Q,Q,1,9.5
2998,might,3,r,R,R,1,9.5
2999,might,3,a,A,A,1,9.5
2999,might,3,b,B,B,1,9.5
2999,might,3,c,C,C,1,9.5
2999,might,3,d,D,D,1,9.5
2999,might,3,e,E,Q,0,9.5
2999,might,3,f,F,I,0,9.5
2999,might,3,g,G,G,1,9.5
2999,might,3,h,H,K,0,9.5
2999,might,3,i,I,E,0,9.5
2999,might,3,j,J,J,1,9.5
2999,might,3,k,K,K,1,9.5
2999,might,3,l,L,L,1,9.5
2999,might,3,m,M,M,1,9.5
2999,might,3,n,N,N,1,9.5
2999,might,3,o,O,E,0,9.5
2999,might,3,p,P,P,1,9.5
2999,might,3,q,Q,F,0,9.5
2999,might,3,r,R,D,0,9.5
3000,might,3,a,A,A,1,9.5
3000,might,3,b,B,B,1,9.5
3000,might,3,c,C,C,1,9.5
3000,might,3,d,D,D,1,9.5
3000,might,3,e,E,F,0,9.5
3000,might,3,f,F,D,0,9.5
3000,might,3,g,G,G,1,9.5
3000,might,3,h,H,H,1,9.5
3000,might,3,i,I,O,0,9.5
3000,might,3,j,J,R,0,9.5
3000,might,3,k,K,K,1,9.5
3000,might,3,l,L,L,1,9.5
3000,might,3,m,M,K,0,9.5
3000,might,3,n,N,N,1,9.5
3000,might,3,o,O,H,0,9.5
3000,might,3,p,P,P,1,9.5
3000,might,3,q,Q,C,0,9.5
3000,might,3,r,R,R,1,9.5
3001,might,3,a,A,H,0,9.5
3001,might,3,b,B,C,0,9.5
3001,might,3,c,C,C,1,9.5
3001,might,3,d,D,D,1,9.5
3001,might,3,e,E,E,1,9.5
3001,might,3,f,F,F,1,9.5
3001,might,3,g,G,G,1,9.5
3001,might,3,h,H,H,1,9.5
3001,might,3,i,I,I,1,9.5
3001,might,3,j,J,J,1,9.5
3001,might,3,k,K,C,0,9.5
3001,might,3,l,L,L,1,9.5
3001,might,3,m,M,M,1,9.5
3001,might,3,n,N,N,1,9.5
3001,might,3,o,O,O,1,9.5
3001,might,3,p,P,P,1,9.5
3001,might,3,q,Q,L,0,9.5
3001,might,3,r,R,R,1,9.5
3002,might,3,a,A,B,0,9.5
3002,might,3,b,B,B,1,9.5
3002,might,3,c,C,C,1,9.5
3002,might,3,d,D,D,1,9.5
3002,might,3,e,E,N,0,9.5
3002,might,3,f,F,F,1,9.5
3002,might,3,g,G,G,1,9.5
3002,might,3,h,H,H,1,9.5
3002,might,3,i,I,F,0,9.5
3002,might,3,j,J,J,1,9.5
3002,might,3,k,K,K,1,9.5
3002,might,3,l,L,L,1,9.5
3002,might,3,m,M,Q,0,9.5
3002,might,3,n,N,N,1,9.5
3002,might,3,o,O,O,1,9.5
3002,might,3,p,P,P,1,9.5
3002,might,3,q,Q,F,0,9.5
3002,might,3,r,R,R,1,9.5
3003,might,3,a,A,A,1,9.5
3003,might,3,b,B,C,0,9.5
3003,might,3,c,C,N,0,9.5
3003,might,3,d,D,D,1,9.5
3003,might,3,e,E,E,1,9.5
3003,might,3,f,F,F,1,9.5
3003,might,3,g,G,G,1,9.5
3003,might,3,h,H,H,1,9.5
3003,might,3,i,I,A,0,9.5
3003,might,3,j,J,J,1,9.5
3003,might,3,k,K,G,0,9.5
3003,might,3,l,L,Q,0,9.5
3003,might,3,m,M,M,1,9.5
3003,might,3,n,N,P,0,9.5
3003,might,3,o,O,E,0,9.5
3003,might,3,p,P,P,1,9.5
3003,might,3,q,Q,K,0,9.5
3003,might,3,r,R,E,0,9.5
3004,might,3,a,A,A,1,9.5
3004,might,3,b,B,K,0,9.5
3004,might,3,c,C,C,1,9.5
3004,might,3,d,D,D,1,9.5
3004,might,3,e,E,R,0,9.5
3004,might,3,f,F,F,1,9.5
3004,might,3,g,G,G,1,9.5
3004,might,3,h,H,L,0,9.5
3004,might,3,i,I,I,1,9.5
3004,might,3,j,J,J,1,9.5
3004,might,3,k,K,K,1,9.5
3004,might,3,l,L,L,1,9.5
3004,might,3,m,M,M,1,9.5
3004,might,3,n,N,N,1,9.5
3004,might,3,o,O,O,1,9.5
3004,might,3,p,P,P,1,9.5
3004,might,3,q,Q,I,0,9.5
3004,might,3,r,R,R,1,9.5
3005,might,3,a,A,A,1,9.5
3005,might,3,b,B,B,1,9.5
3005,might,3,c,C,C,1,9.5
3005,might,3,d,D,D,1,9.5
3005,might,3,e,E,M,0,9.5
3005,might,3,f,F,F,1,9.5
3005,might,3,g,G,G,1,9.5
3005,might,3,h,H,L,0,9.5
3005,might,3,i,I,Q,0,9.5
3005,might,3,j,J,H,0,9.5
3005,might,3,k,K,K,1,9.5
3005,might,3,l,L,L,1,9.5
3005,might,3,m,M,M,1,9.5
3005,might,3,n,N,N,1,9.5
3005,might,3,o,O,O,1,9.5
3005,might,3,p,P,P,1,9.5
3005,might,3,q,Q,Q,1,9.5
3005,might,3,r,R,R,1,9.5
3006,might,3,a,A,A,1,9.5
3006,might,3,b,B,B,1,9.5
3006,might,3,c,C,C,1,9.5
3006,might,3,d,D,B,0,9.5
3006,might,3,e,E,E,1,9.5
3006,might,3,f,F,N,0,9.5
3006,might,3,g,G,G,1,9.5
3006,might,3,h,H,O,0,9.5
3006,might,3,i,I,I,1,9.5
3006,might,3,j,J,G,0,9.5
3006,might,3,k,K,K,1,9.5
3006,might,3,l,L,L,1,9.5
3006,might,3,m,M,M,1,9.5
3006,might,3,n,N,N,1,9.5
3006,might,3,o,O,O,1,9.5
3006,might,3,p,P,P,1,9.5
3006,might,3,q,Q,Q,1,9.5
3006,might,3,r,R,R,1,9.5
3007,might,3,a,A,A,1,9.5
3007,might,3,b,B,F,0,9.5
3007,might,3,c,C,C,1,9.5
3007,might,3,d,D,J,0,9.5
3007,might,3,e,E,E,1,9.5
3007,might,3,f,F,R,0,9.5
3007,might,3,g,G,G,1,9.5
3007,might,3,h,H,H,1,9.5
3007,might,3,i,I,O,0,9.5
3007,might,3,j,J,J,1,9.5
3007,might,3,k,K,K,1,9.5
3007,might,3,l,L,L,1,9.5
3007,might,3,m,M,M,1,9.5
3007,might,3,n,N,N,1,9.5
3007,might,3,o,O,O,1,9.5
3007,might,3,p,P,P,1,9.5
3007,might,3,q,Q,Q,1,9.5
3007,might,3,r,R,R,1,9.5
3008,might,3,a,A,A,1,9.5
3008,might,3,b,B,B,1,9.5
3008,might,3,c,C,C,1,9.5
3008,might,3,d,D,D,1,9.5
3008,might,3,e,E,E,1,9.5
3008,might,3,f,F,F,1,9.5
3008,might,3,g,G,G,1,9.5
3008,might,3,h,H,Q,0,9.5
3008,might,3,i,I,I,1,9.5
3008,might,3,j,J,O,0,9.5
3008,might,3,k,K,K,1,9.5
3008,might,3,l,L,L,1,9.5
3008,might,3,m,M,M,1,9.5
3008,might,3,n,N,N,1,9.5
3008,might,3,o,O,O,1,9.5
3008,might,3,p,P,P,1,9.5
3008,might,3,q,Q,A,0,9.5
3008,might,3,r,R,D,0,9.5
3009,might,3,a,A,J,0,9.5
3009,might,3,b,B,B,1,9.5
3009,might,3,c,C,C,1,9.5
3009,might,3,d,D,D,1,9.5
3009,might,3,e,E,E,1,9.5
3009,might,3,f,F,F,1,9.5
3009,might,3,g,G,G,1,9.5
3009,might,3,h,H,H,1,9.5
3009,might,3,i,I,I,1,9.5
3009,might,3,j,J,J,1,9.5
3009,might,3,k,K,K,1,9.5
3009,might,3,l,L,L,1,9.5
3009,might,3,m,M,M,1,9.5
3009,might,3,n,N,N,1,9.5
3009,might,3,o,O,O,1,9.5
3009,might,3,p,P,P,1,9.5
3009,might,3,q,Q,Q,1,9.5
3009,might,3,r,R,R,1,9.5
3010,might,3,a,A,A,1,9.5
3010,might,3,b,B,B,1,9.5
3010,might,3,c,C,C,1,9.5
3010,might,3,d,D,D,1,9.5
3010,might,3,e,E,E,1,9.5
3010,might,3,f,F,F,1,9.5
3010,might,3,g,G,G,1,9.5
3010,might,3,h,H,H,1,9.5
3010,might,3,i,I,G,0,9.5
3010,might,3,j,J,J,1,9.5
3010,might,3,k,K,K,1,9.5
3010,might,3,l,L,L,1,9.5
3010,might,3,m,M,M,1,9.5
3010,might,3,n,N,B,0,9.5
3010,might,3,o,O,L,0,9.5
3010,might,3,p,P,P,1,9.5
3010,might,3,q,Q,Q,1,9.5
3010,might,3,r,R,R,1,9.5
3011,might,3,a,A,A,1,9.5
3011,might,3,b,B,G,0,9.5
3011,might,3,c,C,C,1,9.5
3011,might,3,d,D,K,0,9.5
3011,might,3,e,E,G,0,9.5
3011,might,3,f,F,F,1,9.5
3011,might,3,g,G,G,1,9.5
3011,might,3,h,H,H,1,9.5
3011,might,3,i,I,F,0,9.5
3011,might,3,j,J,J,1,9.5
3011,might,3,k,K,K,1,9.5
3011,might,3,l,L,L,1,9.5
3011,might,3,m,M,N,0,9.5
3011,might,3,n,N,N,1,9.5
3011,might,3,o,O,J,0,9.5
3011,might,3,p,P,P,1,9.5
3011,might,3,q,Q,R,0,9.5
3011,might,3,r,R,I,0,9.5
3012,might,3,a,A,A,1,9.5
3012,might,3,b,B,B,1,9.5
3012,might,3,c,C,C,1,9.5
3012,might,3,d,D,J,0,9.5
3012,might,3,e,E,H,0,9.5
3012,might,3,f,F,F,1,9.5
3012,might,3,g,G,G,1,9.5
3012,might,3,h,H,Q,0,9.5
3012,might,3,i,I,K,0,9.5
3012,might,3,j,J,A,0,9.5
3012,might,3,k,K,K,1,9.5
3012,might,3,l,L,A,0,9.5
3012,might,3,m,M,Q,0,9.5
3012,might,3,n,N,N,1,9.5
3012,might,3,o,O,C,0,9.5
3012,might,3,p,P,P,1,9.5
3012,might,3,q,Q,Q,1,9.5
3012,might,3,r,R,R,1,9.5
3013,might,3,a,A,A,1,9.5
3013,might,3,b,B,K,0,9.5
3013,might,3,c,C,C,1,9.5
3013,might,3,d,D,D,1,9.5
3013,might,3,e,E,E,1,9.5
3013,might,3,f,F,C,0,9.5
3013,might,3,g,G,G,1,9.5
3013,might,3,h,H,H,1,9.5
3013,might,3,i,I,M,0,9.5
3013,might,3,j,J,J,1,9.5
3013,might,3,k,K,K,1,9.5
3013,might,3,l,L,L,1,9.5
3013,might,3,m,M,L,0,9.5
3013,might,3,n,N,N,1,9.5
3013,might,3,o,O,O,1,9.5
3013,might,3,p,P,P,1,9.5
3013,might,3,q,Q,A,0,9.5
3013,might,3,r,R,R,1,9.5
3014,might,3,a,A,A,1,9.5
3014,might,3,b,B,B,1,9.5
3014,might,3,c,C,C,1,9.5
3014,might,3,d,D,E,0,9.5
3014,might,3,e,E,K,0,9.5
3014,might,3,f,F,F,1,9.5
3014,might,3,g,G,G,1,9.5
3014,might,3,h,H,H,1,9.5
3014,might,3,i,I,N,0,9.5
3014,might,3,j,J,J,1,9.5
3014,might,3,k,K,K,1,9.5
3014,might,3,l,L,L,1,9.5
3014,might,3,m,M,M,1,9.5
3014,might,3,n,N,N,1,9.5
3014,might,3,o,O,O,1,9.5
3014,might,3,p,P,P,1,9.5
3014,might,3,q,Q,Q,1,9.5
3014,might,3,r,R,R,1,9.5
3015,might,3,a,A,A,1,9.5
3015,might,3,b,B,N,0,9.5
3015,might,3,c,C,C,1,9.5
3015,might,3,d,D,D,1,9.5
3015,might,3,e,E,E,1,9.5
3015,might,3,f,F,F,1,9.5
3015,might,3,g,G,G,1,9.5
3015,might,3,h,H,H,1,9.5
3015,might,3,i,I,E,0,9.5
3015,might,3,j,J,J,1,9.5
3015,might,3,k,K,K,1,9.5
3015,might,3,l,L,L,1,9.5
3015,might,3,m,M,M,1,9.5
3015,might,3,n,N,N,1,9.5
3015,might,3,o,O,O,1,9.5
3015,might,3,p,P,P,1,9.5
3015,might,3,q,Q,P,0,9.5
3015,might,3,r,R,R,1,9.5
3016,might,3,a,A,A,1,9.5
3016,might,3,b,B,C,0,9.5
3016,might,3,c,C,I,0,9.5
3016,might,3,d,D,J,0,9.5
3016,might,3,e,E,E,1,9.5
3016,might,3,f,F,F,1,9.5
3016,might,3,g,G,G,1,9.5
3016,might,3,h,H,N,0,9.5
3016,might,3,i,I,I,1,9.5
3016,might,3,j,J,J,1,9.5
3016,might,3,k,K,K,1,9.5
3016,might,3,l,L,D,0,9.5
3016,might,3,m,M,M,1,9.5
3016,might,3,n,N,N,1,9.5
3016,might,3,o,O,O,1,9.5
3016,might,3,p,P,R,0,9.5
3016,might,3,q,Q,Q,1,9.5
3016,might,3,r,R,H,0,9.5
3017,might,3,a,A,I,0,9.5
3017,might,3,b,B,B,1,9.5
3017,might,3,c,C,I,0,9.5
3017,might,3,d,D,D,1,9.5
3017,might,3,e,E,B,0,9.5
3017,might,3,f,F,F,1,9.5
3017,might,3,g,G,G,1,9.5
3017,might,3,h,H,H,1,9.5
3017,might,3,i,I,I,1,9.5
3017,might,3,j,J,J,1,9.5
3017,might,3,k,K,K,1,9.5
3017,might,3,l,L,L,1,9.5
3017,might,3,m,M,M,1,9.5
3017,might,3,n,N,M,0,9.5
3017,might,3,o,O,O,1,9.5
3017,might,3,p,P,E,0,9.5
3017,might,3,q,Q,Q,1,9.5
3017,might,3,r,R,R,1,9.5
3018,might,3,a,A,A,1,9.5
3018,might,3,b,B,N,0,9.5
3018,might,3,c,C,C,1,9.5
3018,might,3,d,D,D,1,9.5
3018,might,3,e,E,E,1,9.5
3018,might,3,f,F,F,1,9.5
3018,might,3,g,G,G,1,9.5
3018,might,3,h,H,H,1,9.5
3018,might,3,i,I,I,1,9.5
3018,might,3,j,J,L,0,9.5
3018,might,3,k,K,H,0,9.5
3018,might,3,l,L,L,1,9.5
3018,might,3,m,M,M,1,9.5
3018,might,3,n,N,N,1,9.5
3018,might,3,o,O,O,1,9.5
3018,might,3,p,P,P,1,9.5
3018,might,3,q,Q,K,0,9.5
3018,might,3,r,R,R,1,9.5
3019,might,3,a,A,A,1,9.5
3019,might,3,b,B,R,0,9.5
3019,might,3,c,C,F,0,9.5
3019,might,3,d,D,D,1,9.5
3019,might,3,e,E,O,0,9.5
3019,might,3,f,F,F,1,9.5
3019,might,3,g,G,G,1,9.5
3019,might,3,h,H,H,1,9.5
3019,might,3,i,I,I,1,9.5
3019,might,3,j,J,P,0,9.5
3019,might,3,k,K,K,1,9.5
3019,might,3,l,L,R,0,9.5
3019,might,3,m,M,M,1,9.5
3019,might,3,n,N,O,0,9.5
3019,might,3,o,O,J,0,9.5
3019,might,3,p,P,P,1,9.5
3019,might,3,q,Q,C,0,9.5
3019,might,3,r,R,R,1,9.5
3020,might,3,a,A,E,0,9.5
3020,might,3,b,B,B,1,9.5
3020,might,3,c,C,C,1,9.5
3020,might,3,d,D,D,1,9.5
3020,might,3,e,E,J,0,9.5
3020,might,3,f,F,F,1,9.5
3020,might,3,g,G,G,1,9.5
3020,might,3,h,H,H,1,9.5
