sample,model,condition,words,meanings,response,accuracy,memory_size
4118,trace_0.01,3,m,M,E,0,8.75
4118,trace_0.01,3,n,N,N,1,8.75
4118,trace_0.01,3,o,O,O,1,8.75
4118,trace_0.01,3,p,P,P,1,8.75
4118,trace_0.01,3,q,Q,F,0,8.75
4118,trace_0.01,3,r,R,R,1,8.75
4119,trace_0.01,3,a,A,A,1,8.75
4119,trace_0.01,3,b,B,Q,0,8.75
4119,trace_0.01,3,c,C,K,0,8.75
4119,trace_0.01,3,d,D,D,1,8.75
4119,trace_0.01,3,e,E,E,1,8.75
4119,trace_0.01,3,f,F,F,1,8.75
4119,trace_0.01,3,g,G,G,1,8.75
4119,trace_0.01,3,h,H,H,1,8.75
4119,trace_0.01,3,i,I,D,0,8.75
4119,trace_0.01,3,j,J,F,0,8.75
4119,trace_0.01,3,k,K,K,1,8.75
4119,trace_0.01,3,l,L,L,1,8.75
4119,trace_0.01,3,m,M,M,1,8.75
4119,trace_0.01,3,n,N,N,1,8.75
4119,trace_0.01,3,o,O,O,1,8.75
4119,trace_0.01,3,p,P,P,1,8.75
4119,trace_0.01,3,q,Q,Q,1,8.75
4119,trace_0.01,3,r,R,R,1,8.75
4120,trace_0.01,3,a,A,A,1,8.75
4120,trace_0.01,3,b,B,B,1,8.75
4120,trace_0.01,3,c,C,B,0,8.75
4120,trace_0.01,3,d,D,I,0,8.75
4120,trace_0.01,3,e,E,L,0,8.75
4120,trace_0.01,3,f,F,F,1,8.75
4120,trace_0.01,3,g,G,G,1,8.75
4120,trace_0.01,3,h,H,K,0,8.75
4120,trace_0.01,3,i,I,G,0,8.75
4120,trace_0.01,3,j,J,J,1,8.75
4120,trace_0.01,3,k,K,N,0,8.75
4120,trace_0.01,3,l,L,L,1,8.75
4120,trace_0.01,3,m,M,N,0,8.75
4120,trace_0.01,3,n,N,N,1,8.75
4120,trace_0.01,3,o,O,L,0,8.75
4120,trace_0.01,3,p,P,G,0,8.75
4120,trace_0.01,3,q,Q,Q,1,8.75
4120,trace_0.01,3,r,R,R,1,8.75
4121,trace_0.01,3,a,A,A,1,8.75
4121,trace_0.01,3,b,B,M,0,8.75
4121,trace_0.01,3,c,C,Q,0,8.75
4121,trace_0.01,3,d,D,D,1,8.75
4121,trace_0.01,3,e,E,E,1,8.75
4121,trace_0.01,3,f,F,F,1,8.75
4121,trace_0.01,3,g,G,G,1,8.75
4121,trace_0.01,3,h,H,H,1,8.75
4121,trace_0.01,3,i,I,I,1,8.75
4121,trace_0.01,3,j,J,G,0,8.75
4121,trace_0.01,3,k,K,K,1,8.75
4121,trace_0.01,3,l,L,L,1,8.75
4121,trace_0.01,3,m,M,M,1,8.75
4121,trace_0.01,3,n,N,N,1,8.75
4121,trace_0.01,3,o,O,O,1,8.75
4121,trace_0.01,3,p,P,P,1,8.75
4121,trace_0.01,3,q,Q,Q,1,8.75
4121,trace_0.01,3,r,R,O,0,8.75
4122,trace_0.01,3,a,A,B,0,8.75
4122,trace_0.01,3,b,B,B,1,8.75
4122,trace_0.01,3,c,C,C,1,8.75
4122,trace_0.01,3,d,D,C,0,8.75
4122,trace_0.01,3,e,E,E,1,8.75
4122,trace_0.01,3,f,F,F,1,8.75
4122,trace_0.01,3,g,G,P,0,8.75
4122,trace_0.01,3,h,H,H,1,8.75
4122,trace_0.01,3,i,I,R,0,8.75
4122,trace_0.01,3,j,J,J,1,8.75
4122,trace_0.01,3,k,K,K,1,8.75
4122,trace_0.01,3,l,L,L,1,8.75
4122,trace_0.01,3,m,M,M,1,8.75
4122,trace_0.01,3,n,N,N,1,8.75
4122,trace_0.01,3,o,O,O,1,8.75
4122,trace_0.01,3,p,P,P,1,8.75
4122,trace_0.01,3,q,Q,Q,1,8.75
4122,trace_0.01,3,r,R,I,0,8.75
4123,trace_0.01,3,a,A,A,1,8.75
4123,trace_0.01,3,b,B,B,1,8.75
4123,trace_0.01,3,c,C,C,1,8.75
4123,trace_0.01,3,d,D,J,0,8.75
4123,trace_0.01,3,e,E,E,1,8.75
4123,trace_0.01,3,f,F,L,0,8.75
4123,trace_0.01,3,g,G,G,1,8.75
4123,trace_0.01,3,h,H,Q,0,8.75
4123,trace_0.01,3,i,I,I,1,8.75
4123,trace_0.01,3,j,J,J,1,8.75
4123,trace_0.01,3,k,K,G,0,8.75
4123,trace_0.01,3,l,L,L,1,8.75
4123,trace_0.01,3,m,M,J,0,8.75
4123,trace_0.01,3,n,N,R,0,8.75
4123,trace_0.01,3,o,O,M,0,8.75
4123,trace_0.01,3,p,P,P,1,8.75
4123,trace_0.01,3,q,Q,Q,1,8.75
4123,trace_0.01,3,r,R,R,1,8.75
4124,trace_0.01,3,a,A,L,0,8.75
4124,trace_0.01,3,b,B,L,0,8.75
4124,trace_0.01,3,c,C,C,1,8.75
4124,trace_0.01,3,d,D,D,1,8.75
4124,trace_0.01,3,e,E,E,1,8.75
4124,trace_0.01,3,f,F,F,1,8.75
4124,trace_0.01,3,g,G,G,1,8.75
4124,trace_0.01,3,h,H,H,1,8.75
4124,trace_0.01,3,i,I,J,0,8.75
4124,trace_0.01,3,j,J,J,1,8.75
4124,trace_0.01,3,k,K,R,0,8.75
4124,trace_0.01,3,l,L,L,1,8.75
4124,trace_0.01,3,m,M,B,0,8.75
4124,trace_0.01,3,n,N,M,0,8.75
4124,trace_0.01,3,o,O,G,0,8.75
4124,trace_0.01,3,p,P,P,1,8.75
4124,trace_0.01,3,q,Q,Q,1,8.75
4124,trace_0.01,3,r,R,R,1,8.75
4125,trace_0.01,3,a,A,A,1,8.75
4125,trace_0.01,3,b,B,B,1,8.75
4125,trace_0.01,3,c,C,O,0,8.75
4125,trace_0.01,3,d,D,D,1,8.75
4125,trace_0.01,3,e,E,E,1,8.75
4125,trace_0.01,3,f,F,K,0,8.75
4125,trace_0.01,3,g,G,G,1,8.75
4125,trace_0.01,3,h,H,O,0,8.75
4125,trace_0.01,3,i,I,A,0,8.75
4125,trace_0.01,3,j,J,J,1,8.75
4125,trace_0.01,3,k,K,K,1,8.75
4125,trace_0.01,3,l,L,L,1,8.75
4125,trace_0.01,3,m,M,I,0,8.75
4125,trace_0.01,3,n,N,N,1,8.75
4125,trace_0.01,3,o,O,K,0,8.75
4125,trace_0.01,3,p,P,P,1,8.75
4125,trace_0.01,3,q,Q,Q,1,8.75
4125,trace_0.01,3,r,R,R,1,8.75
4126,trace_0.01,3,a,A,J,0,8.75
4126,trace_0.01,3,b,B,B,1,8.75
4126,trace_0.01,3,c,C,C,1,8.75
4126,trace_0.01,3,d,D,N,0,8.75
4126,trace_0.01,3,e,E,E,1,8.75
4126,trace_0.01,3,f,F,F,1,8.75
4126,trace_0.01,3,g,G,G,1,8.75
4126,trace_0.01,3,h,H,G,0,8.75
4126,trace_0.01,3,i,I,E,0,8.75
4126,trace_0.01,3,j,J,J,1,8.75
4126,trace_0.01,3,k,K,K,1,8.75
4126,trace_0.01,3,l,L,L,1,8.75
4126,trace_0.01,3,m,M,M,1,8.75
4126,trace_0.01,3,n,N,N,1,8.75
4126,trace_0.01,3,o,O,O,1,8.75
4126,trace_0.01,3,p,P,P,1,8.75
4126,trace_0.01,3,q,Q,Q,1,8.75
4126,trace_0.01,3,r,R,M,0,8.75
4127,trace_0.01,3,a,A,A,1,8.75
4127,trace_0.01,3,b,B,N,0,8.75
4127,trace_0.01,3,c,C,C,1,8.75
4127,trace_0.01,3,d,D,N,0,8.75
4127,trace_0.01,3,e,E,E,1,8.75
4127,trace_0.01,3,f,F,F,1,8.75
4127,trace_0.01,3,g,G,G,1,8.75
4127,trace_0.01,3,h,H,I,0,8.75
4127,trace_0.01,3,i,I,I,1,8.75
4127,trace_0.01,3,j,J,J,1,8.75
4127,trace_0.01,3,k,K,K,1,8.75
4127,trace_0.01,3,l,L,L,1,8.75
4127,trace_0.01,3,m,M,M,1,8.75
4127,trace_0.01,3,n,N,G,0,8.75
4127,trace_0.01,3,o,O,B,0,8.75
4127,trace_0.01,3,p,P,P,1,8.75
4127,trace_0.01,3,q,Q,M,0,8.75
4127,trace_0.01,3,r,R,F,0,8.75
4128,trace_0.01,3,a,A,A,1,8.75
4128,trace_0.01,3,b,B,Q,0,8.75
4128,trace_0.01,3,c,C,C,1,8.75
4128,trace_0.01,3,d,D,N,0,8.75
4128,trace_0.01,3,e,E,E,1,8.75
4128,trace_0.01,3,f,F,D,0,8.75
4128,trace_0.01,3,g,G,G,1,8.75
4128,trace_0.01,3,h,H,H,1,8.75
4128,trace_0.01,3,i,I,I,1,8.75
4128,trace_0.01,3,j,J,J,1,8.75
4128,trace_0.01,3,k,K,K,1,8.75
4128,trace_0.01,3,l,L,L,1,8.75
4128,trace_0.01,3,m,M,M,1,8.75
4128,trace_0.01,3,n,N,O,0,8.75
4128,trace_0.01,3,o,O,O,1,8.75
4128,trace_0.01,3,p,P,P,1,8.75
4128,trace_0.01,3,q,Q,Q,1,8.75
4128,trace_0.01,3,r,R,R,1,8.75
4129,trace_0.01,3,a,A,L,0,8.75
4129,trace_0.01,3,b,B,B,1,8.75
4129,trace_0.01,3,c,C,C,1,8.75
4129,trace_0.01,3,d,D,C,0,8.75
4129,trace_0.01,3,e,E,E,1,8.75
4129,trace_0.01,3,f,F,F,1,8.75
4129,trace_0.01,3,g,G,N,0,8.75
4129,trace_0.01,3,h,H,G,0,8.75
4129,trace_0.01,3,i,I,I,1,8.75
4129,trace_0.01,3,j,J,J,1,8.75
4129,trace_0.01,3,k,K,K,1,8.75
4129,trace_0.01,3,l,L,L,1,8.75
4129,trace_0.01,3,m,M,G,0,8.75
4129,trace_0.01,3,n,N,N,1,8.75
4129,trace_0.01,3,o,O,O,1,8.75
4129,trace_0.01,3,p,P,P,1,8.75
4129,trace_0.01,3,q,Q,A,0,8.75
4129,trace_0.01,3,r,R,R,1,8.75
4130,trace_0.01,3,a,A,A,1,8.75
4130,trace_0.01,3,b,B,K,0,8.75
4130,trace_0.01,3,c,C,C,1,8.75
4130,trace_0.01,3,d,D,Q,0,8.75
4130,trace_0.01,3,e,E,E,1,8.75
4130,trace_0.01,3,f,F,F,1,8.75
4130,trace_0.01,3,g,G,G,1,8.75
4130,trace_0.01,3,h,H,R,0,8.75
4130,trace_0.01,3,i,I,N,0,8.75
4130,trace_0.01,3,j,J,O,0,8.75
4130,trace_0.01,3,k,K,R,0,8.75
4130,trace_0.01,3,l,L,P,0,8.75
4130,trace_0.01,3,m,M,F,0,8.75
4130,trace_0.01,3,n,N,L,0,8.75
4130,trace_0.01,3,o,O,L,0,8.75
4130,trace_0.01,3,p,P,P,1,8.75
4130,trace_0.01,3,q,Q,D,0,8.75
4130,trace_0.01,3,r,R,R,1,8.75
4131,trace_0.01,3,a,A,A,1,8.75
4131,trace_0.01,3,b,B,B,1,8.75
4131,trace_0.01,3,c,C,C,1,8.75
4131,trace_0.01,3,d,D,D,1,8.75
4131,trace_0.01,3,e,E,R,0,8.75
4131,trace_0.01,3,f,F,F,1,8.75
4131,trace_0.01,3,g,G,G,1,8.75
4131,trace_0.01,3,h,H,H,1,8.75
4131,trace_0.01,3,i,I,I,1,8.75
4131,trace_0.01,3,j,J,M,0,8.75
4131,trace_0.01,3,k,K,K,1,8.75
4131,trace_0.01,3,l,L,L,1,8.75
4131,trace_0.01,3,m,M,M,1,8.75
4131,trace_0.01,3,n,N,N,1,8.75
4131,trace_0.01,3,o,O,G,0,8.75
4131,trace_0.01,3,p,P,P,1,8.75
4131,trace_0.01,3,q,Q,I,0,8.75
4131,trace_0.01,3,r,R,F,0,8.75
4132,trace_0.01,3,a,A,A,1,8.75
4132,trace_0.01,3,b,B,I,0,8.75
4132,trace_0.01,3,c,C,G,0,8.75
4132,trace_0.01,3,d,D,E,0,8.75
4132,trace_0.01,3,e,E,E,1,8.75
4132,trace_0.01,3,f,F,F,1,8.75
4132,trace_0.01,3,g,G,G,1,8.75
4132,trace_0.01,3,h,H,H,1,8.75
4132,trace_0.01,3,i,I,L,0,8.75
4132,trace_0.01,3,j,J,Q,0,8.75
4132,trace_0.01,3,k,K,K,1,8.75
4132,trace_0.01,3,l,L,L,1,8.75
4132,trace_0.01,3,m,M,L,0,8.75
4132,trace_0.01,3,n,N,N,1,8.75
4132,trace_0.01,3,o,O,O,1,8.75
4132,trace_0.01,3,p,P,P,1,8.75
4132,trace_0.01,3,q,Q,P,0,8.75
4132,trace_0.01,3,r,R,R,1,8.75
4133,trace_0.01,3,a,A,A,1,8.75
4133,trace_0.01,3,b,B,G,0,8.75
4133,trace_0.01,3,c,C,O,0,8.75
4133,trace_0.01,3,d,D,M,0,8.75
4133,trace_0.01,3,e,E,B,0,8.75
4133,trace_0.01,3,f,F,R,0,8.75
4133,trace_0.01,3,g,G,G,1,8.75
4133,trace_0.01,3,h,H,H,1,8.75
4133,trace_0.01,3,i,I,I,1,8.75
4133,trace_0.01,3,j,J,H,0,8.75
4133,trace_0.01,3,k,K,G,0,8.75
4133,trace_0.01,3,l,L,L,1,8.75
4133,trace_0.01,3,m,M,M,1,8.75
4133,trace_0.01,3,n,N,N,1,8.75
4133,trace_0.01,3,o,O,O,1,8.75
4133,trace_0.01,3,p,P,G,0,8.75
4133,trace_0.01,3,q,Q,Q,1,8.75
4133,trace_0.01,3,r,R,R,1,8.75
4134,trace_0.01,3,a,A,D,0,8.75
4134,trace_0.01,3,b,B,B,1,8.75
4134,trace_0.01,3,c,C,C,1,8.75
4134,trace_0.01,3,d,D,D,1,8.75
4134,trace_0.01,3,e,E,C,0,8.75
4134,trace_0.01,3,f,F,F,1,8.75
4134,trace_0.01,3,g,G,G,1,8.75
4134,trace_0.01,3,h,H,H,1,8.75
4134,trace_0.01,3,i,I,I,1,8.75
4134,trace_0.01,3,j,J,J,1,8.75
4134,trace_0.01,3,k,K,K,1,8.75
4134,trace_0.01,3,l,L,L,1,8.75
4134,trace_0.01,3,m,M,M,1,8.75
4134,trace_0.01,3,n,N,N,1,8.75
4134,trace_0.01,3,o,O,A,0,8.75
4134,trace_0.01,3,p,P,P,1,8.75
4134,trace_0.01,3,q,Q,Q,1,8.75
4134,trace_0.01,3,r,R,R,1,8.75
4135,trace_0.01,3,a,A,M,0,8.75
4135,trace_0.01,3,b,B,B,1,8.75
4135,trace_0.01,3,c,C,F,0,8.75
4135,trace_0.01,3,d,D,D,1,8.75
4135,trace_0.01,3,e,E,E,1,8.75
4135,trace_0.01,3,f,F,F,1,8.75
4135,trace_0.01,3,g,G,G,1,8.75
4135,trace_0.01,3,h,H,H,1,8.75
4135,trace_0.01,3,i,I,J,0,8.75
4135,trace_0.01,3,j,J,J,1,8.75
4135,trace_0.01,3,k,K,K,1,8.75
4135,trace_0.01,3,l,L,L,1,8.75
4135,trace_0.01,3,m,M,M,1,8.75
4135,trace_0.01,3,n,N,E,0,8.75
4135,trace_0.01,3,o,O,O,1,8.75
4135,trace_0.01,3,p,P,P,1,8.75
4135,trace_0.01,3,q,Q,Q,1,8.75
4135,trace_0.01,3,r,R,R,1,8.75
4136,trace_0.01,3,a,A,A,1,8.75
4136,trace_0.01,3,b,B,P,0,8.75
4136,trace_0.01,3,c,C,O,0,8.75
4136,trace_0.01,3,d,D,F,0,8.75
4136,trace_0.01,3,e,E,A,0,8.75
4136,trace_0.01,3,f,F,F,1,8.75
4136,trace_0.01,3,g,G,G,1,8.75
4136,trace_0.01,3,h,H,B,0,8.75
4136,trace_0.01,3,i,I,I,1,8.75
4136,trace_0.01,3,j,J,J,1,8.75
4136,trace_0.01,3,k,K,K,1,8.75
4136,trace_0.01,3,l,L,L,1,8.75
4136,trace_0.01,3,m,M,M,1,8.75
4136,trace_0.01,3,n,N,N,1,8.75
4136,trace_0.01,3,o,O,O,1,8.75
4136,trace_0.01,3,p,P,P,1,8.75
4136,trace_0.01,3,q,Q,Q,1,8.75
4136,trace_0.01,3,r,R,R,1,8.75
4137,trace_0.01,3,a,A,K,0,8.75
4137,trace_0.01,3,b,B,L,0,8.75
4137,trace_0.01,3,c,C,E,0,8.75
4137,trace_0.01,3,d,D,D,1,8.75
4137,trace_0.01,3,e,E,P,0,8.75
4137,trace_0.01,3,f,F,F,1,8.75
4137,trace_0.01,3,g,G,G,1,8.75
4137,trace_0.01,3,h,H,H,1,8.75
4137,trace_0.01,3,i,I,O,0,8.75
4137,trace_0.01,3,j,J,J,1,8.75
4137,trace_0.01,3,k,K,Q,0,8.75
4137,trace_0.01,3,l,L,L,1,8.75
4137,trace_0.01,3,m,M,J,0,8.75
4137,trace_0.01,3,n,N,B,0,8.75
4137,trace_0.01,3,o,O,J,0,8.75
4137,trace_0.01,3,p,P,E,0,8.75
4137,trace_0.01,3,q,Q,Q,1,8.75
4137,trace_0.01,3,r,R,R,1,8.75
4138,trace_0.01,3,a,A,A,1,8.75
4138,trace_0.01,3,b,B,B,1,8.75
4138,trace_0.01,3,c,C,G,0,8.75
4138,trace_0.01,3,d,D,B,0,8.75
4138,trace_0.01,3,e,E,A,0,8.75
4138,trace_0.01,3,f,F,A,0,8.75
4138,trace_0.01,3,g,G,M,0,8.75
4138,trace_0.01,3,h,H,O,0,8.75
4138,trace_0.01,3,i,I,I,1,8.75
4138,trace_0.01,3,j,J,R,0,8.75
4138,trace_0.01,3,k,K,K,1,8.75
4138,trace_0.01,3,l,L,N,0,8.75
4138,trace_0.01,3,m,M,O,0,8.75
4138,trace_0.01,3,n,N,L,0,8.75
4138,trace_0.01,3,o,O,C,0,8.75
4138,trace_0.01,3,p,P,G,0,8.75
4138,trace_0.01,3,q,Q,Q,1,8.75
4138,trace_0.01,3,r,R,R,1,8.75
4139,trace_0.01,3,a,A,A,1,8.75
4139,trace_0.01,3,b,B,O,0,8.75
4139,trace_0.01,3,c,C,A,0,8.75
4139,trace_0.01,3,d,D,N,0,8.75
4139,trace_0.01,3,e,E,E,1,8.75
4139,trace_0.01,3,f,F,F,1,8.75
4139,trace_0.01,3,g,G,G,1,8.75
4139,trace_0.01,3,h,H,R,0,8.75
4139,trace_0.01,3,i,I,L,0,8.75
4139,trace_0.01,3,j,J,D,0,8.75
4139,trace_0.01,3,k,K,K,1,8.75
4139,trace_0.01,3,l,L,G,0,8.75
4139,trace_0.01,3,m,M,M,1,8.75
4139,trace_0.01,3,n,N,N,1,8.75
4139,trace_0.01,3,o,O,D,0,8.75
4139,trace_0.01,3,p,P,N,0,8.75
4139,trace_0.01,3,q,Q,Q,1,8.75
4139,trace_0.01,3,r,R,B,0,8.75
4140,trace_0.01,3,a,A,F,0,8.75
4140,trace_0.01,3,b,B,M,0,8.75
4140,trace_0.01,3,c,C,G,0,8.75
4140,trace_0.01,3,d,D,Q,0,8.75
4140,trace_0.01,3,e,E,E,1,8.75
4140,trace_0.01,3,f,F,Q,0,8.75
4140,trace_0.01,3,g,G,G,1,8.75
4140,trace_0.01,3,h,H,G,0,8.75
4140,trace_0.01,3,i,I,I,1,8.75
4140,trace_0.01,3,j,J,J,1,8.75
4140,trace_0.01,3,k,K,K,1,8.75
4140,trace_0.01,3,l,L,L,1,8.75
4140,trace_0.01,3,m,M,M,1,8.75
4140,trace_0.01,3,n,N,A,0,8.75
4140,trace_0.01,3,o,O,M,0,8.75
4140,trace_0.01,3,p,P,D,0,8.75
4140,trace_0.01,3,q,Q,D,0,8.75
4140,trace_0.01,3,r,R,P,0,8.75
4141,trace_0.01,3,a,A,A,1,8.75
4141,trace_0.01,3,b,B,B,1,8.75
4141,trace_0.01,3,c,C,L,0,8.75
4141,trace_0.01,3,d,D,H,0,8.75
4141,trace_0.01,3,e,E,E,1,8.75
4141,trace_0.01,3,f,F,F,1,8.75
4141,trace_0.01,3,g,G,G,1,8.75
4141,trace_0.01,3,h,H,H,1,8.75
4141,trace_0.01,3,i,I,I,1,8.75
4141,trace_0.01,3,j,J,J,1,8.75
4141,trace_0.01,3,k,K,K,1,8.75
4141,trace_0.01,3,l,L,L,1,8.75
4141,trace_0.01,3,m,M,M,1,8.75
4141,trace_0.01,3,n,N,N,1,8.75
4141,trace_0.01,3,o,O,O,1,8.75
4141,trace_0.01,3,p,P,P,1,8.75
4141,trace_0.01,3,q,Q,Q,1,8.75
4141,trace_0.01,3,r,R,R,1,8.75
4142,trace_0.01,3,a,A,A,1,8.75
4142,trace_0.01,3,b,B,B,1,8.75
4142,trace_0.01,3,c,C,C,1,8.75
4142,trace_0.01,3,d,D,D,1,8.75
4142,trace_0.01,3,e,E,N,0,8.75
4142,trace_0.01,3,f,F,F,1,8.75
4142,trace_0.01,3,g,G,G,1,8.75
4142,trace_0.01,3,h,H,H,1,8.75
4142,trace_0.01,3,i,I,I,1,8.75
4142,trace_0.01,3,j,J,J,1,8.75
4142,trace_0.01,3,k,K,K,1,8.75
4142,trace_0.01,3,l,L,L,1,8.75
4142,trace_0.01,3,m,M,M,1,8.75
4142,trace_0.01,3,n,N,N,1,8.75
4142,trace_0.01,3,o,O,O,1,8.75
4142,trace_0.01,3,p,P,P,1,8.75
4142,trace_0.01,3,q,Q,B,0,8.75
4142,trace_0.01,3,r,R,R,1,8.75
4143,trace_0.01,3,a,A,A,1,8.75
4143,trace_0.01,3,b,B,B,1,8.75
4143,trace_0.01,3,c,C,C,1,8.75
4143,trace_0.01,3,d,D,H,0,8.75
4143,trace_0.01,3,e,E,B,0,8.75
4143,trace_0.01,3,f,F,F,1,8.75
4143,trace_0.01,3,g,G,G,1,8.75
4143,trace_0.01,3,h,H,H,1,8.75
4143,trace_0.01,3,i,I,K,0,8.75
4143,trace_0.01,3,j,J,J,1,8.75
4143,trace_0.01,3,k,K,I,0,8.75
4143,trace_0.01,3,l,L,L,1,8.75
4143,trace_0.01,3,m,M,M,1,8.75
4143,trace_0.01,3,n,N,N,1,8.75
4143,trace_0.01,3,o,O,O,1,8.75
4143,trace_0.01,3,p,P,P,1,8.75
4143,trace_0.01,3,q,Q,O,0,8.75
4143,trace_0.01,3,r,R,R,1,8.75
4144,trace_0.01,3,a,A,F,0,8.75
4144,trace_0.01,3,b,B,H,0,8.75
4144,trace_0.01,3,c,C,K,0,8.75
4144,trace_0.01,3,d,D,D,1,8.75
4144,trace_0.01,3,e,E,E,1,8.75
4144,trace_0.01,3,f,F,F,1,8.75
4144,trace_0.01,3,g,G,G,1,8.75
4144,trace_0.01,3,h,H,H,1,8.75
4144,trace_0.01,3,i,I,I,1,8.75
4144,trace_0.01,3,j,J,H,0,8.75
4144,trace_0.01,3,k,K,K,1,8.75
4144,trace_0.01,3,l,L,L,1,8.75
4144,trace_0.01,3,m,M,R,0,8.75
4144,trace_0.01,3,n,N,N,1,8.75
4144,trace_0.01,3,o,O,O,1,8.75
4144,trace_0.01,3,p,P,P,1,8.75
4144,trace_0.01,3,q,Q,F,0,8.75
4144,trace_0.01,3,r,R,R,1,8.75
4145,trace_0.01,3,a,A,A,1,8.75
4145,trace_0.01,3,b,B,B,1,8.75
4145,trace_0.01,3,c,C,C,1,8.75
4145,trace_0.01,3,d,D,D,1,8.75
4145,trace_0.01,3,e,E,E,1,8.75
4145,trace_0.01,3,f,F,F,1,8.75
4145,trace_0.01,3,g,G,G,1,8.75
4145,trace_0.01,3,h,H,H,1,8.75
4145,trace_0.01,3,i,I,I,1,8.75
4145,trace_0.01,3,j,J,E,0,8.75
4145,trace_0.01,3,k,K,K,1,8.75
4145,trace_0.01,3,l,L,L,1,8.75
4145,trace_0.01,3,m,M,M,1,8.75
4145,trace_0.01,3,n,N,N,1,8.75
4145,trace_0.01,3,o,O,O,1,8.75
4145,trace_0.01,3,p,P,P,1,8.75
4145,trace_0.01,3,q,Q,Q,1,8.75
4145,trace_0.01,3,r,R,R,1,8.75
4146,trace_0.01,3,a,A,G,0,8.75
4146,trace_0.01,3,b,B,B,1,8.75
4146,trace_0.01,3,c,C,N,0,8.75
4146,trace_0.01,3,d,D,A,0,8.75
4146,trace_0.01,3,e,E,E,1,8.75
4146,trace_0.01,3,f,F,J,0,8.75
4146,trace_0.01,3,g,G,G,1,8.75
4146,trace_0.01,3,h,H,G,0,8.75
4146,trace_0.01,3,i,I,I,1,8.75
4146,trace_0.01,3,j,J,J,1,8.75
4146,trace_0.01,3,k,K,R,0,8.75
4146,trace_0.01,3,l,L,L,1,8.75
4146,trace_0.01,3,m,M,M,1,8.75
4146,trace_0.01,3,n,N,N,1,8.75
4146,trace_0.01,3,o,O,O,1,8.75
4146,trace_0.01,3,p,P,P,1,8.75
4146,trace_0.01,3,q,Q,I,0,8.75
4146,trace_0.01,3,r,R,R,1,8.75
4147,trace_0.01,3,a,A,A,1,8.75
4147,trace_0.01,3,b,B,B,1,8.75
4147,trace_0.01,3,c,C,E,0,8.75
4147,trace_0.01,3,d,D,D,1,8.75
4147,trace_0.01,3,e,E,R,0,8.75
4147,trace_0.01,3,f,F,F,1,8.75
4147,trace_0.01,3,g,G,G,1,8.75
4147,trace_0.01,3,h,H,H,1,8.75
4147,trace_0.01,3,i,I,I,1,8.75
4147,trace_0.01,3,j,J,J,1,8.75
4147,trace_0.01,3,k,K,M,0,8.75
4147,trace_0.01,3,l,L,L,1,8.75
4147,trace_0.01,3,m,M,M,1,8.75
4147,trace_0.01,3,n,N,N,1,8.75
4147,trace_0.01,3,o,O,F,0,8.75
4147,trace_0.01,3,p,P,P,1,8.75
4147,trace_0.01,3,q,Q,K,0,8.75
4147,trace_0.01,3,r,R,R,1,8.75
4148,trace_0.01,3,a,A,L,0,8.75
4148,trace_0.01,3,b,B,N,0,8.75
4148,trace_0.01,3,c,C,A,0,8.75
4148,trace_0.01,3,d,D,C,0,8.75
4148,trace_0.01,3,e,E,E,1,8.75
4148,trace_0.01,3,f,F,A,0,8.75
4148,trace_0.01,3,g,G,G,1,8.75
4148,trace_0.01,3,h,H,J,0,8.75
4148,trace_0.01,3,i,I,I,1,8.75
4148,trace_0.01,3,j,J,B,0,8.75
4148,trace_0.01,3,k,K,K,1,8.75
4148,trace_0.01,3,l,L,L,1,8.75
4148,trace_0.01,3,m,M,Q,0,8.75
4148,trace_0.01,3,n,N,N,1,8.75
4148,trace_0.01,3,o,O,O,1,8.75
4148,trace_0.01,3,p,P,P,1,8.75
4148,trace_0.01,3,q,Q,Q,1,8.75
4148,trace_0.01,3,r,R,C,0,8.75
4149,trace_0.01,3,a,A,A,1,8.75
4149,trace_0.01,3,b,B,B,1,8.75
4149,trace_0.01,3,c,C,C,1,8.75
4149,trace_0.01,3,d,D,D,1,8.75
4149,trace_0.01,3,e,E,E,1,8.75
4149,trace_0.01,3,f,F,D,0,8.75
4149,trace_0.01,3,g,G,G,1,8.75
4149,trace_0.01,3,h,H,H,1,8.75
4149,trace_0.01,3,i,I,I,1,8.75
4149,trace_0.01,3,j,J,J,1,8.75
4149,trace_0.01,3,k,K,K,1,8.75
4149,trace_0.01,3,l,L,L,1,8.75
4149,trace_0.01,3,m,M,M,1,8.75
4149,trace_0.01,3,n,N,D,0,8.75
4149,trace_0.01,3,o,O,O,1,8.75
4149,trace_0.01,3,p,P,P,1,8.75
4149,trace_0.01,3,q,Q,Q,1,8.75
4149,trace_0.01,3,r,R,R,1,8.75
4150,trace_0.01,3,a,A,A,1,8.75
4150,trace_0.01,3,b,B,B,1,8.75
4150,trace_0.01,3,c,C,I,0,8.75
4150,trace_0.01,3,d,D,D,1,8.75
4150,trace_0.01,3,e,E,M,0,8.75
4150,trace_0.01,3,f,F,F,1,8.75
4150,trace_0.01,3,g,G,G,1,8.75
4150,trace_0.01,3,h,H,B,0,8.75
4150,trace_0.01,3,i,I,O,0,8.75
4150,trace_0.01,3,j,J,J,1,8.75
4150,trace_0.01,3,k,K,J,0,8.75
4150,trace_0.01,3,l,L,L,1,8.75
4150,trace_0.01,3,m,M,M,1,8.75
4150,trace_0.01,3,n,N,N,1,8.75
4150,trace_0.01,3,o,O,O,1,8.75
